bucketID: 0
132192797, 1, 2, 2016-11-14 07:32:24, 2016-11-14 07:40:38, N, 1, None, None, None, None, 2, 1.38, 7.5, 0, 0.5, 2.08, 0, None, 0.3, 10.38, 1, None, None, None, 143, 48, None, None
132192798, 1, 2, 2016-11-14 07:32:24, 2016-11-14 08:10:28, N, 1, None, None, None, None, 1, 8.00, 29.5, 0, 0.5, 0, 0, None, 0.3, 30.3, 1, None, None, None, 260, 189, None, None
132192799, 1, 2, 2016-11-14 07:32:24, 2016-11-14 08:02:34, N, 1, None, None, None, None, 1, 4.39, 20.5, 0, 0.5, 2.13, 0, None, 0.3, 23.43, 1, None, None, None, 24, 246, None, None
132192800, 1, 1, 2016-11-14 07:32:25, 2016-11-14 07:46:48, N, 1, None, None, None, None, 1, 1.60, 10.5, 0, 0.5, 0, 0, None, 0.3, 11.3, 2, None, None, None, 162, 68, None, None
132192801, 1, 1, 2016-11-14 07:32:25, 2016-11-14 07:52:05, N, 1, None, None, None, None, 1, 2.20, 13.5, 0, 0.5, 2.85, 0, None, 0.3, 17.15, 1, None, None, None, 238, 75, None, None
132192802, 1, 1, 2016-11-14 07:32:25, 2016-11-14 08:11:46, N, 1, None, None, None, None, 1, 5.20, 26, 0, 0.5, 0, 0, None, 0.3, 26.8, 2, None, None, None, 48, 74, None, None
132192803, 1, 1, 2016-11-14 07:32:25, 2016-11-14 07:51:53, N, 1, None, None, None, None, 3, 3.20, 14.5, 0, 0.5, 0, 0, None, 0.3, 15.3, 2, None, None, None, 141, 246, None, None
132192804, 1, 2, 2016-11-14 07:32:25, 2016-11-14 07:37:24, N, 1, None, None, None, None, 4, 0.54, 5, 0, 0.5, 1.16, 0, None, 0.3, 6.96, 1, None, None, None, 229, 162, None, None
132192805, 1, 2, 2016-11-14 07:32:25, 2016-11-14 07:40:39, N, 1, None, None, None, None, 3, 1.52, 8, 0, 0.5, 0, 0, None, 0.3, 8.8, 2, None, None, None, 238, 236, None, None
132192806, 1, 1, 2016-11-14 07:32:26, 2016-11-14 07:42:46, Y, 1, None, None, None, None, 1, 0.90, 8, 0, 0.5, 1.1, 0, None, 0.3, 9.9, 1, None, None, None, 48, 163, None, None
interval 5: 0.300000 10.800000
############################################
bucketID: 6
132192807, 1, 1, 2016-11-14 07:32:26, 2016-11-14 07:56:59, N, 1, None, None, None, None, 1, 2.90, 16.5, 0, 0.5, 3.45, 0, None, 0.3, 20.75, 1, None, None, None, 229, 246, None, None
132192808, 1, 2, 2016-11-14 07:32:26, 2016-11-14 07:40:15, N, 1, None, None, None, None, 6, 0.96, 7, 0, 0.5, 1.95, 0, None, 0.3, 9.75, 1, None, None, None, 230, 161, None, None
132192809, 1, 1, 2016-11-14 07:32:27, 2016-11-14 07:39:51, N, 1, None, None, None, None, 1, 1.20, 6.5, 0, 0.5, 0, 0, None, 0.3, 7.3, 2, None, None, None, 100, 161, None, None
132192810, 1, 2, 2016-11-14 07:32:27, 2016-11-14 07:57:27, N, 1, None, None, None, None, 1, 9.38, 29.5, 0, 0.5, 7.17, 5.54, None, 0.3, 43.01, 1, None, None, None, 162, 138, None, None
132192811, 1, 1, 2016-11-14 07:32:28, 2016-11-14 07:39:43, N, 1, None, None, None, None, 1, 0.80, 6.5, 0, 0.5, 1.45, 0, None, 0.3, 8.75, 1, None, None, None, 186, 230, None, None
132192812, 1, 1, 2016-11-14 07:32:29, 2016-11-14 07:38:37, N, 1, None, None, None, None, 1, 1.40, 7, 0, 0.5, 1.55, 0, None, 0.3, 9.35, 1, None, None, None, 238, 143, None, None
